q1,q2,generated_text,real_label,scenario
کدام کشورهای اروپایی جزو اتحادیه اروپا نیستند؟,کدام گروه جزو سابقون نیستند؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سوال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: ' کدام کشورهای اروپایی جزو اتحادیه اروپا نیستند؟' سوال دوم: ' کدام گروه جزو سابقون,خیر,One-shot
چرا حضرت ابراهیم در برابر نمرود به سجده نیفتاد؟,چرا خداوند در قران به حضرت ابراهیم درود فرستاد؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا حضرت ابراهیم در برابر نمرود به سجده نرفت؟' سؤال دوم: 'چرا حضرت ابراهیم در برابر نمرود به سجده نرفت؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا حضرت ابراهیم در برابر نمرود به سجده نرفت؟' سؤال دوم: 'چرا حضرت,خیر,One-shot
چگونه می توانم به عنوان دانشجوی بین المللی در ایالات متحده درخواست شغل کنم؟,Proteus software Infrared Light Sensors Microcontrollers +1: چگونه می توان حسگر IR را با استفاده از نرم افزار Proteus شبیه سازی کرد؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می توان انرژی مکانیکی را حفظ کرد؟' سوال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'چگونه می الزهرا به عنوان دانشجوی بینظیر در ایالات متحده درخواست شغل کنم؟' سوال دوم: ',خیر,One-shot
چرا جوجه های یک روزه را زنده به گور میکنند؟,چرا جوجه های یک روزه را میکشند؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک انسان به یک حیوان تبدیل شود؟' سؤال دوم: 'چه زمانی و چگونه یک انسان به یک حیوان تبدیل می‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌تواند یک انسان به یک حیوان تبدیل شود؟,بله,One-shot
ویتامین بی در کدام مواد غذایی است؟,ویتامین دی در کدام مواد غذایی است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک انسان در یک روز به اندازه کافی آب بنوشد؟' سؤال دوم: 'چه زمانی و چگونه یک انسان در یک روز به اندازه کافی آب بنوشد؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'در چه زمانی و چگونه می‌توان,خیر,One-shot
چه کسانی میتوانند در آزمون ept شرکت کنند؟,چه کسانی میتوانند در کنکور تجربی شرکت کنند؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند در آزمون ept شرکت کند؟' سؤال دوم: 'چه زمانی و چگونه می‌تواند در کنکور تجربی شرکت کند؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چه کسانی می‌توانند در آزمون ept شرکت کنند؟',خیر,One-shot
چه چیزی باعث قطع شدن ابریزش بینی می شود؟,چه چیزی باعث کوچک شدن بینی گوشتی می شود؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک انسان به یک حیوان تبدیل شود؟' سؤال دوم: 'چه زمانی و چگونه یک انسان به یک حیوان تبدیل می‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چه چیزی باعث قطع شدن ابریزش بینی می‌شود؟',خیر,One-shot
از کجا بفهمیم که یارانه قطع شده؟,چگونه بفهمیم که یارانه قطع شده؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانیم از طریق اینترنت به اطلاعات دسترسی داشته باشیم؟' سؤال دوم: 'چگونه می‌توانیم از طریق اینترنت به اطلاعات دسترسی داشته باشیم؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'از کجا می‌توانیم بدانیم که چه موقع و چگونه می,بله,One-shot
نمونه هایی از ناهماهنگی شناختی در فوتبال چیست؟,نمونه هایی از ناهماهنگی شناختی در اینترنت چیست؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک انسان در یک روز به اندازه کافی خواب بگیرد؟' سؤال دوم: 'چه زمانی و چگونه می‌تواند یک انسان در یک روز به اندازه کافی خواب بگیرد؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'نمونه‌هایی از ناهماهنگی شناختی,خیر,One-shot
شهریه دانشگاه آزاد رشته پزشکی سال 98؟,شهریه دانشگاه ازاد رشته پزشکی سال ۹۸؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'شهریه دانشگاه آزاد رشته پزشکی سال  [NEW_LINE]  (؟) ,بله,One-shot
آیا وقتی وجود دارد که نباید رها کنید؟ (کسی را),زمان کافی برای رها کردن کسی کیست؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانید از یک‌زبان جدید برای یادگیری زبان جدید استفاده کنید؟' سؤال دوم: 'چه زمانی و چگونه می‌توانید از یک‌زبان جدید برای یادگیری زبان جدید استفاده کنید؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌توان,خیر,One-shot
چه چیزی برای از بین بردن چربی خون مفید است؟,چه چیزی برای از بین بردن کیست تخمدان مفید است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند از طریق یک فرایند شیمیایی به یک ماده دیگر تبدیل شود؟' سؤال دوم: 'چه زمانی و چگونه می‌تواند از طریق یک فرایند شیمیایی به یک ماده دیگر تبدیل شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چه چیزی برای از,خیر,One-shot
از کجا بفهمم بچم گوش درد داره؟,از کجا بفهمم نوزاد گوش درد داره؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند از طریق اینترنت به اطلاعات دسترسی داشته باشد؟' سؤال دوم: 'از کجا می‌تواند از طریق اینترنت به اطلاعات دسترسی داشته باشد؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'از کجا می‌تواند از طریق اینترنت به اطلاعات دسترسی,بله,One-shot
چگونه بفهمیم که چقدر سهام عدالت داریم؟,چگونه بفهمیم که چقدر نت داریم؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانیم از طریق اینترنت به اطلاعات دسترسی داشته باشیم؟' سؤال دوم: 'چگونه می‌توانیم از طریق اینترنت به اطلاعات دسترسی داشته باشیم؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چگونه می‌توانیم از طریق اینترنت به اطلاعات دسترسی داشته باشیم,خیر,One-shot
چرا قران می خوانیم به زبان کودکانه؟,چرا نماز را به زبان عربی می خوانیم؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند از طریق یک فرایند شیمیایی به یک ماده دیگر تبدیل شود؟' سؤال دوم: 'چه زمانی و چگونه می‌تواند از طریق یک فرایند شیمیایی به یک ماده دیگر تبدیل شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌توان,خیر,One-shot
دانلود اهنگ رسا به نام طنز تلخ؟,دانلود اهنگ کیارش به نام غریبه؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'دانلود اهنگ طنز تلخ؟' سؤال دوم: 'دانلود اهنگ غریبه�,خیر,One-shot
دانلود اهنگ کجا رفته بودی که ازرد تو؟,دانلود اهنگ کجا رفته بودی ک ازرد تو؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانی از یک‌طرف به طرف دیگر بپردازی؟' سؤال دوم: 'چه زمانی و چگونه می‌توانی از یک‌طرف به طرف دیگر بپردازی؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'دانلود اهنگ کجا رفته بودی که,بله,One-shot
پس کدوم بی پدری بود قسم میخوردش؟,پس کجا بی صیقل آیینه شوی؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'پس کدوم بی پدری بود قسم میخوردش؟' سؤال دوم: 'پس کجا,خیر,One-shot
سود سهام عدالت شامل چه کسانی می شود؟,سود سهام عدالت به چه کسانی پرداخت می شود؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک ماشین را به یک موتور تبدیل کند؟' سؤال دوم: 'چگونه یک ماشین را به یک موتور تبدیل می‌کند؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌تواند یک ماشین را به یک موتور تبدیل کند؟,بله,One-shot
از چه زمانی نماز خواندن واجب شد؟,نماز از چه زمانی بر مسلمانان واجب شد؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک انسان به یک حیوان تبدیل شود؟' سؤال دوم: 'چه زمانی و چگونه یک انسان به یک حیوان تبدیل می‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'از چه زمانی نماز خواندن واجب شد؟' سؤال دوم: ',بله,One-shot
به روزرسانی در مورد باهوبالی - نتیجه گیری؟,برخی از واقعیت های دیوانه کننده درباره فیلم باهوبالی چیست؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سوال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'به‌روزرسانی در مورد باهوبالی - نتیجه‌گیری؟' سوال دوم:,خیر,One-shot
روند ویزای H1-B به دلیل ریاست جمهوری ترامپ چگونه تغییر خواهد کرد؟,تفاوت ویزای H1 و H1-B در چیست؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند یک فرد در یک کشور خارجی به عنوان یک شهروند خارجی در یک کشور دیگر به عنوان یک شهروند خارجی در یک کشور دیگر به عنوان یک شهروند خارجی در یک کشور دیگر به عنوان یک شهروند خارجی در یک کشور دیگر به عنوان یک شهروند خارجی در یک کشور دیگر به عنوان یک شهروند خارجی در یک کشور دیگر به,خیر,One-shot
داروی گیاهی برای عفونت ادراری در کودکان؟,چه داروی گیاهی برای عفونت ادراری مناسب است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانید به زبان انگلیسی صحبت کنید؟' سؤال دوم: 'چه زمانی و چگونه می‌توانید به زبان انگلیسی صحبت کنید؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌توانید به زبان انگلیسی صحبت کنید؟' سؤال دوم:,خیر,One-shot
ويتامين ب در چه چيزهايي وجود دارد؟,ويتامين b12 در چه چيزهايي وجود دارد؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
داستان معراج پیامبر در کدام سوره است؟,داستان معراج پیامبر در کدام سوره قرانی امده است؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: 'در کجای قرآن به‌طور مستقیم از خدا نام‌برده شده است؟'  [NEW_LINE] سؤال دوم: 'در کجا از خدا نام‌برده شده است؟'  [NEW_LINE] جواب: 'خیر'  [NEW_LINE] سؤال اول: 'در کجا از خدا نام‌برده شده است؟'  [NEW_LINE] سؤال دوم: 'در کجا از خدا نام‌برده شده است؟'  [NEW_LINE] جواب: 'خیر'  [NEW_LINE] سؤال,بله,Five-shot
کارتهای اعتباری در مشاغل کوچک و رستوران های مالت چقدر پذیرفته شده اند؟,کارتهای اعتباری در مشاغل کوچک و رستورانهای اسرائیل چقدر پذیرفته شده اند؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
زیرنویس فارسی فیلم دره من چه سرسبز بود؟,دانلود زیرنویس فارسی فیلم دره من چه سرسبز بود؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
از کجا بفهمیم باتری لپ تاپ سالم است؟,از کجا بفهمیم باتری لپ تاپ خراب است؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «از کجا می‌توانم بفهمم باتری لپ تاپ خراب است؟»  [NEW_LINE] جواب:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟»  [NEW_LINE],خیر,Five-shot
فلات ایران شبیه کدام شکل هندسی است؟,کدام پرچم شبیه پرچم ایران است؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟ اگر معادل باشند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر معادل نباشند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟ اگر معادل باشند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر معادل نباشند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سؤال اول: 'چگونه می توان ۱ / ۶ ^ ۰ ٫,خیر,Five-shot
خانواده ویتامین b در چه چیزهایی وجود دارد؟,ویتامین گروه b در چه مواد غذایی وجود دارد؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟ اگر معادل باشند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر معادل نباشند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟ اگر معادل باشند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر معادل نباشند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟ اگر معادل باشند فقط در یک کلمه جواب 'بله' را,بله,Five-shot
برخی از ویژگی های انقباضات غیر عادی و متمرکز چیست؟,علائم انقباضات غیر عادی و متمرکز چیست؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
سود سهام عدالت شامل چه کسانی می شود؟,سهام عدالت شامل حال چه کسانی می شود؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
تست بارداری به غیر از بیبی چک؟,چه موقع میشه از تست بارداری استفاده کرد؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چگونه می‌تواند ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کند؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «چگونه می‌تواند ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا کند؟»  [NEW_LINE] پاسخ:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چه مبارک سحری بودو چه,خیر,Five-shot
چه با لباس در وان نشسته باشی؟,چه غذایی با فسنجون جور در میاد؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
راه های آسان برای کسب درآمد آنلاین چیست؟,راه های کسب درآمد بصورت آنلاین چیست؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
انشا در مورد چرا باید به مادر خود احترام بگذاریم؟,انشا در مورد چرا باید به بزرگترها احترام بگذاریم؟, جواب: 'خیر' سوال اول: 'چه چیزی باعث می‌شود که ما به مادر خود احترام بگذاریم؟' سوال دوم: 'چه چیزی باعث می‌شود که ما به بزرگترها احترام بگذاریم؟' جواب: 'بله'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. مثال‌ها:  [NEW_LINE] سؤال اول: 'در مورد چه چیزی می‌توانم به,خیر,Five-shot
از کجا بفهمیم باتری لپ تاپ سالم است؟,از کجا بفهمیم باتری لپ تاپ اصل است؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «از کجا می‌توانم بفهمم باتری لپ تاپ اصل است؟»  [NEW_LINE] جواب:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟»  [NEW_LINE],خیر,Five-shot
اگر فقیر باشم چطور می توانم سالم بخورم؟,چگونه می توانم سالم بخورم ، بدون اینکه زمان زیادی را صرف پخت و پز/خرید/ خوردن نکنم؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
غلط گیر با چه چیزی می رود؟,لاک غلط گیر با چه چیزی پاک می شود؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
چه کار کنیم تا به درس خواندن علاقه مند شویم؟,چه کار کنیم تا علاقه مان به درس بیشتر شود؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
خوراکی هایی که برای زنان باردار مفید است؟,خوراکی هایی که برای زن باردار مفید است؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
برای داشتن شکم صاف چه کاری می توانم انجام دهم؟,چگونه چربی شکمم را کاهش دهم؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: «برای داشتن شکم صاف چه کاری می‌توانم انجام دهم؟»  [NEW_LINE] سؤال دوم: «چگونه چربی شکمم را کاهش دهم؟»  [NEW_LINE] جواب: «خیر»  [NEW_LINE] سؤال اول: «برای داشتن شکم صاف چه کاری می‌توانم انجام دهم؟»  [NEW_LINE] سؤال دوم: «چگونه چربی شکمم را کاهش دهم؟»  [NEW_LINE] جواب: «خیر»  [NEW_LINE] سؤال اول: «برای,خیر,Five-shot
