q1,q2,generated_text,real_label,scenario
چه کسانی میتوانند در آزمون ept شرکت کنند؟,چه کسانی میتوانند در کنکور تجربی شرکت کنند؟,  [NEW_LINE] سؤال ۳:  [NEW_LINE] در ادامه دو سؤال آمده است.  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌تواند در آزمون ept شرکت کند؟  [NEW_LINE] سؤال دوم: آیا می‌تواند در کنکور تجربی شرکت کند�,خیر,One-shot
چه چیزی باعث قطع شدن ابریزش بینی می شود؟,چه چیزی باعث کوچک شدن بینی گوشتی می شود؟,  [NEW_LINE] سؤال ۳:  [NEW_LINE] در ادامه دو سؤال آمده است.  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌تواند انرژی مکانیکی را حفظ کند؟  [NEW_LINE] سؤال دوم: چگونه انرژی مکانیکی حفظ نمی‌شود؟  [NEW,خیر,One-shot
از کجا بفهمیم که یارانه قطع شده؟,چگونه بفهمیم که یارانه قطع شده؟,  [NEW_LINE] سؤال:  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سوال اول: آیا می‌توانید انرژی مکانیکی را حفظ کنید؟  [NEW_LINE] سوال دوم: چگونه می‌توانید انرژی مکانیکی را حفظ کنید؟  [NEW_LINE] جواب: بله [NEW_LINE],بله,One-shot
نمونه هایی از ناهماهنگی شناختی در فوتبال چیست؟,نمونه هایی از ناهماهنگی شناختی در اینترنت چیست؟,  [NEW_LINE]  (a)  [NEW_LINE]  (b)  [NEW_LINE]  (c)  [NEW_LINE]  (d)  [NEW_LINE]  (e)  [NEW_LINE]  (f)  [NEW_LINE]  (g)  [NEW_LINE]  (h)  [NEW_LINE]  (i)  [NEW_LINE]  (j)  [NEW_LINE]  (k)  [NEW_LINE]  (l)  [NEW_LINE]  (,خیر,One-shot
شهریه دانشگاه آزاد رشته پزشکی سال 98؟,شهریه دانشگاه ازاد رشته پزشکی سال ۹۸؟,  [NEW_LINE] سؤال: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌تواند انرژی مکانیکی را حفظ کند؟  [NEW_LINE] سؤال دوم: چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟  [NEW_LINE] جواب: بله [NEW_LINE] حال با دیدن مثال جواب دهید,بله,One-shot
آیا وقتی وجود دارد که نباید رها کنید؟ (کسی را),زمان کافی برای رها کردن کسی کیست؟,  [NEW_LINE] سؤال: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سوال اول: آیا می‌توانید انرژی مکانیکی را حفظ کنید؟  [NEW_LINE] سوال دوم: چگونه و چه زمانی انرژی مکانیکی حفظ نمی‌شود؟  [NEW_LINE] جواب: بله [NEW_LINE] حال با دیدن مثال جواب دهید,خیر,One-shot
چه چیزی برای از بین بردن چربی خون مفید است؟,چه چیزی برای از بین بردن کیست تخمدان مفید است؟,  [NEW_LINE] سؤال ۳.  [NEW_LINE] در ادامه دو سؤال آمده است.  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌تواند از طریق یک فرایند شیمیایی به یک ماده دیگر تبدیل شود؟  [NEW_LINE] سؤال دوم: آیا می‌تواند از,خیر,One-shot
از کجا بفهمم بچم گوش درد داره؟,از کجا بفهمم نوزاد گوش درد داره؟,  [NEW_LINE] سؤال: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌توانیم انرژی مکانیکی را حفظ کنیم؟  [NEW_LINE] سؤال دوم: چگونه و چه زمانی انرژی مکانیکی حفظ نمی‌شود؟  [NEW_LINE] جواب: بله [NEW_LINE] حال با دیدن مثال جواب دهید,بله,One-shot
چگونه بفهمیم که چقدر سهام عدالت داریم؟,چگونه بفهمیم که چقدر نت داریم؟,  [NEW_LINE] سؤال: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سوال اول: آیا می‌توانیم انرژی مکانیکی را حفظ کنیم؟  [NEW_LINE] سوال دوم: چگونه انرژی مکانیکی حفظ نمی‌شود؟  [NEW_LINE] جواب: بله [NEW_LINE] حال با دیدن مثال جواب دهید.  [,خیر,One-shot
چرا قران می خوانیم به زبان کودکانه؟,چرا نماز را به زبان عربی می خوانیم؟,  [NEW_LINE] سؤال ۳:  [NEW_LINE] در ادامه دو سؤال آمده است.  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌تواند به زبان عربی بخواند؟  [NEW_LINE] سؤال دوم: آیا می‌تواند به زبان عربی بخواند؟  [,خیر,One-shot
دانلود اهنگ رسا به نام طنز تلخ؟,دانلود اهنگ کیارش به نام غریبه؟,  [NEW_LINE] سؤال: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سوال اول: آیا می‌توانید انرژی مکانیکی را حفظ کنید؟  [NEW_LINE] سوال دوم: چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟  [NEW_LINE] جواب: بله [NEW_LINE] حال با دیدن مثال جواب دهید,خیر,One-shot
دانلود اهنگ کجا رفته بودی که ازرد تو؟,دانلود اهنگ کجا رفته بودی ک ازرد تو؟,  [NEW_LINE] سؤال: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سوال اول: آیا می‌توانی انرژی مکانیکی را حفظ کنی؟  [NEW_LINE] سوال دوم: چگونه و چه زمانی انرژی مکانیکی حفظ نمی‌شود؟  [NEW_LINE] جواب: بله [NEW_LINE] حال با دیدن مثال جواب دهید,بله,One-shot
پس کدوم بی پدری بود قسم میخوردش؟,پس کجا بی صیقل آیینه شوی؟,  [NEW_LINE] سؤال سوم:  [NEW_LINE] در ادامه دو سؤال آمده است.  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌تواند انرژی مکانیکی را حفظ کند؟  [NEW_LINE] سؤال دوم: چگونه و چه زمانی انرژی مکانیکی حفظ نمی‌شود؟,خیر,One-shot
سود سهام عدالت شامل چه کسانی می شود؟,سود سهام عدالت به چه کسانی پرداخت می شود؟,  [NEW_LINE] سؤال ۳:  [NEW_LINE] در ادامه دو سؤال آمده است.  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌تواند انرژی مکانیکی را حفظ کند؟  [NEW_LINE] سؤال دوم: چگونه انرژی مکانیکی حفظ نمی‌شود؟  [NEW,بله,One-shot
از چه زمانی نماز خواندن واجب شد؟,نماز از چه زمانی بر مسلمانان واجب شد؟,  [NEW_LINE] سؤال ۳:  [NEW_LINE] در ادامه دو سؤال آمده است.  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا شما می‌توانید از این سؤال استفاده کنید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید از این سؤال استفاده کنید,بله,One-shot
به روزرسانی در مورد باهوبالی - نتیجه گیری؟,برخی از واقعیت های دیوانه کننده درباره فیلم باهوبالی چیست؟,  [NEW_LINE] سؤال:  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سوال اول: آیا می‌توان انرژی مکانیکی را حفظ کرد؟  [NEW_LINE] سوال دوم: چگونه و چه زمانی انرژی مکانیکی حفظ نمی‌شود؟  [NEW_LINE] جواب: بله [NEW_LINE] حال,خیر,One-shot
روند ویزای H1-B به دلیل ریاست جمهوری ترامپ چگونه تغییر خواهد کرد؟,تفاوت ویزای H1 و H1-B در چیست؟,  [NEW_LINE] سؤال:  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سوال اول: آیا می‌توانید انرژی مکانیکی را حفظ کنید؟  [NEW_LINE] سوال دوم: چگونه و چه زمانی انرژی مکانیکی حفظ نمی‌شود؟  [NEW_LINE] جواب: بله [NEW_LINE],خیر,One-shot
داروی گیاهی برای عفونت ادراری در کودکان؟,چه داروی گیاهی برای عفونت ادراری مناسب است؟,  [NEW_LINE] سؤال ۳:  [NEW_LINE] در ادامه دو سؤال آمده است.  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید.  [NEW_LINE] مثال:  [NEW_LINE] سؤال اول: آیا می‌توانید به‌طور کامل از یک سیستم کامپیوتری استفاده کنید؟  [NEW_LINE] سؤال دوم: آیا می‌توانید از یک,خیر,One-shot
ويتامين ب در چه چيزهايي وجود دارد؟,ويتامين b12 در چه چيزهايي وجود دارد؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سوال اول: چگونه می توان ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کرد؟  [NEW_LINE] سوال دوم: چگونه می توان ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا,خیر,Five-shot
داستان معراج پیامبر در کدام سوره است؟,داستان معراج پیامبر در کدام سوره قرانی امده است؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,بله,Five-shot
کارتهای اعتباری در مشاغل کوچک و رستوران های مالت چقدر پذیرفته شده اند؟,کارتهای اعتباری در مشاغل کوچک و رستورانهای اسرائیل چقدر پذیرفته شده اند؟,  [NEW_LINE] سؤال اول: آیا کارتهای اعتباری در مشاغل کوچک و رستوران های مالت چقدر پذیرفته شده اند؟  [NEW_LINE] سؤال دوم: آیا کارتهای اعتباری در مشاغل کوچک و رستورهای اسرائیل چقدر پذیرفته شده اند؟  [NEW_LINE] پاسخ: بله [NEW_LINE] سؤال اول: آیا کارتهای اعتباری در مشاغل کوچک و رستوران های مالت چقدر پذیرفته شده اند؟  [NEW_LINE] سؤال دوم: آیا کارتهای اعتباری در مشاغل کوچک و رستورهای اسرائیل چقدر پذیرفته شده اند؟  [NEW_LINE] پاسخ: بله [NEW_LINE],خیر,Five-shot
زیرنویس فارسی فیلم دره من چه سرسبز بود؟,دانلود زیرنویس فارسی فیلم دره من چه سرسبز بود؟,  [NEW_LINE] سؤال: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سوال اول: چگونه می توان ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کرد؟  [NEW_LINE] سوال دوم: چگونه می توان ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا کرد,بله,Five-shot
از کجا بفهمیم باتری لپ تاپ سالم است؟,از کجا بفهمیم باتری لپ تاپ خراب است؟,  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟  [NEW_LINE] سؤال دوم: از کجا می‌توانم بفهمم باتری لپ تاپ خراب است؟  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟  [NEW_LINE] سؤال دوم: از کجا می‌توانم بفهمم باتری لپ تاپ خراب است؟  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟  [NEW_LINE] سؤال دوم,خیر,Five-shot
فلات ایران شبیه کدام شکل هندسی است؟,کدام پرچم شبیه پرچم ایران است؟,  [NEW_LINE] سؤال اول: آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر بنویسید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر بنویسید؟  [NEW_LINE] سؤال اول: آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر بنویسید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر بنویسید؟  [NEW_LINE] سؤال اول: آیا شما می,خیر,Five-shot
خانواده ویتامین b در چه چیزهایی وجود دارد؟,ویتامین گروه b در چه مواد غذایی وجود دارد؟,  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [,بله,Five-shot
برخی از ویژگی های انقباضات غیر عادی و متمرکز چیست؟,علائم انقباضات غیر عادی و متمرکز چیست؟,  [NEW_LINE] مثال‌ها:  [NEW_LINE] ۱ - آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] ۲ - اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید.  [NEW_LINE] ۳ - اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] ۱ - آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] ۲ - اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید.  [NEW,بله,Five-shot
سود سهام عدالت شامل چه کسانی می شود؟,سهام عدالت شامل حال چه کسانی می شود؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
تست بارداری به غیر از بیبی چک؟,چه موقع میشه از تست بارداری استفاده کرد؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
چه با لباس در وان نشسته باشی؟,چه غذایی با فسنجون جور در میاد؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سوال اول: چگونه می توان ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کرد؟  [NEW_LINE] سوال دوم: چگونه می توان ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا,خیر,Five-shot
راه های آسان برای کسب درآمد آنلاین چیست؟,راه های کسب درآمد بصورت آنلاین چیست؟,  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [,بله,Five-shot
انشا در مورد چرا باید به مادر خود احترام بگذاریم؟,انشا در مورد چرا باید به بزرگترها احترام بگذاریم؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
از کجا بفهمیم باتری لپ تاپ سالم است؟,از کجا بفهمیم باتری لپ تاپ اصل است؟,  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟  [NEW_LINE] سؤال دوم: از کجا می‌توانم بفهمم باتری لپ تاپ اصل است؟  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟  [NEW_LINE] سؤال دوم: از کجا می‌توانم بفهمم باتری لپ تاپ اصل است؟  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم باتری لپ تاپ سالم است؟  [NEW_LINE] سؤال دوم,خیر,Five-shot
اگر فقیر باشم چطور می توانم سالم بخورم؟,چگونه می توانم سالم بخورم ، بدون اینکه زمان زیادی را صرف پخت و پز/خرید/ خوردن نکنم؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
غلط گیر با چه چیزی می رود؟,لاک غلط گیر با چه چیزی پاک می شود؟,  [NEW_LINE] سؤال اول: غلط گیر با چه چیزی می‌رود؟  [NEW_LINE] سؤال دوم: لاک غلط گیر با چه چیزی پاک می‌شود؟  [NEW_LINE] سؤال اول: غلط گیر با چه چیزی می‌رود؟  [NEW_LINE] سؤال دوم: لاک غلط گیر با چه چیزی پاک می‌شود؟  [NEW_LINE] سؤال اول: غلط گیر با چه چیزی می‌رود؟  [NEW_LINE] سؤال دوم: لاک غلط گیر با چه چیزی پاک می‌شود؟  [NEW_LINE] سؤال اول,بله,Five-shot
چه کار کنیم تا به درس خواندن علاقه مند شویم؟,چه کار کنیم تا علاقه مان به درس بیشتر شود؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,بله,Five-shot
خوراکی هایی که برای زنان باردار مفید است؟,خوراکی هایی که برای زن باردار مفید است؟,  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [,بله,Five-shot
برای داشتن شکم صاف چه کاری می توانم انجام دهم؟,چگونه چربی شکمم را کاهش دهم؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
چرا اینترنت گوشی اپل به لپ تاپ وصل نمیشه؟,چگونه با لپ تاپ به اینترنت گوشی اپل وصل شویم؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
از کجا بفهمیم چه شماره هایی به نام ماست؟,از کجا بفهمیم چه شماره های ایرانسلی به نام ماست؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
چگونه می توانم در محل کار دوست پیدا کنم؟,چگونه دوست پیدا می کنیم؟,  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا شما می‌توانید یک ماشین حساب را در یک روز کامل بسازید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید یک ماشین حساب را در یک روز کامل بسازید؟  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا شما می‌توانید یک ماشین حساب را در یک روز کامل بسازید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید یک ماشین حساب را در یک روز کامل بسازید؟  [NEW_,خیر,Five-shot
چه چیزی باعث روزی زیاد می شود؟,کمبود چه چیزی باعث خواب زیاد می شود؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
